"aou","year","bcr","n_diverg","rhat_high","mcse_high","n_eff_low","n_strata","n_bcr","gamma_mean","gamma_se","gamma_med","gamma_low","gamma_upp"
"06110",2010,36,0,0,0,0,1050,24,-0.0291089398070195,0.0666993844673453,-0.0298476499509422,-0.165415997267913,0.0975864845373071
"06110",2010,37,0,0,0,0,1050,24,-0.0560500832274962,0.0595130865855327,-0.0566038930977207,-0.175132808217749,0.060832437024258
"06120",2010,5,0,0,0,0,1198,29,-0.0042153359980399,0.0896978102128607,-0.00595904264221746,-0.179173263390489,0.16956046204026
"06120",2010,9,0,0,0,0,1198,29,-0.0355469713186044,0.0314792276548278,-0.0351081718929131,-0.101352734306418,0.0261749638264103
"06120",2010,10,0,0,0,0,1198,29,0.0537345071795268,0.0860336845146179,0.0516429264980044,-0.108140226137882,0.224032629744593
"06120",2010,11,0,0,0,0,1198,29,0.0370185216154749,0.0320460842532412,0.0353563819980372,-0.0230913971391583,0.102130684369332
"06120",2010,12,0,0,0,0,1198,29,0.00316205522283609,0.0638402512877953,0.00259863442941001,-0.117490289393811,0.13387163003098
"06120",2010,13,0,0,0,0,1198,29,-0.0433250149592372,0.124891903803248,-0.0444856930011348,-0.288988417604193,0.212288564089698
"06120",2010,14,0,0,0,0,1198,29,0.0199263313177045,0.157816733946393,0.0123842377625189,-0.285419877869922,0.334513808916975
"06120",2010,15,0,0,0,0,1198,29,-0.0286020177050223,0.074671655125266,-0.0287131155424679,-0.179374935424734,0.117965197431864
"06120",2010,16,0,0,0,0,1198,29,0.0684166918787208,0.111353168511568,0.0662569684406747,-0.152521849857094,0.294275947053531
"06120",2010,17,0,0,0,0,1198,29,0.0107164030014326,0.0838428090245114,0.0118124876892004,-0.147386686531951,0.174852236143474
"06120",2010,18,0,0,0,0,1198,29,0.0187744999051873,0.041600925465427,0.0205303634865219,-0.062842717542133,0.0975579372253432
"06120",2010,19,0,0,0,0,1198,29,0.049710810114366,0.0473059916921916,0.0488159057115535,-0.0431569438969236,0.145211099759735
"06120",2010,20,0,0,0,0,1198,29,0.00454203046543428,0.215980270203781,0.00715616274129461,-0.401353364937086,0.428856029920335
"06120",2010,21,0,0,0,0,1198,29,0.098220493641653,0.0695675440727175,0.0970462665169538,-0.0454952248172372,0.235170132701833
"06120",2010,22,0,0,0,0,1198,29,-0.00891542183291395,0.02967049149236,-0.00873170024343465,-0.0661588359584109,0.0517436715633312
"06120",2010,23,0,0,0,0,1198,29,0.112294826615792,0.0581352455510268,0.112862875745996,-0.000661488801324361,0.221746838551584
"06120",2010,24,0,0,0,0,1198,29,0.144756531018154,0.0410139234386443,0.145344438383689,0.0636603522494632,0.224021321244567
"06120",2010,25,0,0,0,0,1198,29,0.00291049018763496,0.070081027076649,0.00146397947505709,-0.132967350802489,0.140496710604491
"06120",2010,26,0,0,0,0,1198,29,-0.0675238123230897,0.0895974496375949,-0.0686862527923247,-0.239610842490346,0.107611618004932
"06120",2010,27,0,0,0,0,1198,29,-0.00327031227173272,0.0650423836906359,-0.00452802441232614,-0.132701231809467,0.122434338349546
"06120",2010,28,0,0,0,0,1198,29,-0.109235599520872,0.0634664274389577,-0.108259054624392,-0.235005252335519,0.0158935641352044
"06120",2010,29,0,0,0,0,1198,29,0.0360916941810879,0.0869709519252799,0.0334763144244503,-0.133759025990177,0.211313279337556
"06120",2010,30,0,0,0,0,1198,29,-0.174354411545469,0.239356925164719,-0.173371947166192,-0.644620261212501,0.292820602156298
"06120",2010,32,0,0,0,0,1198,29,0.012551201902501,0.0364570680360109,0.0119422784450345,-0.0607722070318261,0.0837736239519902
"06120",2010,33,0,0,0,0,1198,29,-0.069246305350036,0.076640991389342,-0.0727777877489626,-0.216260823204647,0.0844907794707067
"06120",2010,34,0,0,0,0,1198,29,0.282899843745136,0.194681474872434,0.283221660188591,-0.0983587315311935,0.662558610710769
"06120",2010,35,0,0,0,0,1198,29,-0.018760947990069,0.0929223018659875,-0.016180486207789,-0.205592653799457,0.159282900288105
"06120",2010,36,0,0,0,0,1198,29,0.0102263872011729,0.101687187783811,0.00918394657619851,-0.190163127815728,0.210510443441683
"06120",2010,37,0,0,0,0,1198,29,-0.188881930626687,0.104363150071279,-0.188610494570955,-0.390770651927819,0.0142844240102534
"06130",2010,5,0,0,0,1,1769,30,-0.0505769007928409,0.0346091745637242,-0.0506599819100972,-0.117073389746361,0.0169144644427863
"06130",2010,9,0,0,0,1,1769,30,0.0307153544732202,0.0128372344498093,0.0302774977832778,0.00501775599687921,0.0550372340090594
"06130",2010,10,0,0,0,1,1769,30,-0.019606995100648,0.0454680413972933,-0.0202926161352963,-0.10964466358008,0.0714400700946257
"06130",2010,11,0,0,0,1,1769,30,-0.00803152750867648,0.0119313358585619,-0.0079659612907521,-0.0311404012774854,0.0152204581653448
"06130",2010,12,0,0,0,1,1769,30,0.0185209606554845,0.0231454824285366,0.01899505294759,-0.0259233458589163,0.0626885909602552
"06130",2010,13,0,0,0,1,1769,30,0.0187271294915736,0.023444937368132,0.019266817481681,-0.0274072556041268,0.0643528425120448
"06130",2010,14,0,0,0,1,1769,30,-0.0276022367647333,0.0356987599215118,-0.0271835408814068,-0.0978664199093968,0.0441185707495735
"06130",2010,15,0,0,0,1,1769,30,-0.0932669764757115,0.0302339984242259,-0.0932772144800866,-0.152624671127331,-0.0353715250432381
"06130",2010,16,0,0,0,1,1769,30,0.026616347192525,0.0492979838164801,0.0277244617955583,-0.0732293407805841,0.127051278715788
"06130",2010,17,0,0,0,1,1769,30,0.00247006547468628,0.0358963374610807,0.00197739535518658,-0.0684066551819456,0.071810543159187
"06130",2010,18,0,0,0,1,1769,30,-0.00659100798621553,0.0150847497299682,-0.00657192317272487,-0.0366422381083987,0.0225480243525304
"06130",2010,19,0,0,0,1,1769,30,0.0104490676334899,0.0155559961785244,0.0102048946781788,-0.0194576031556532,0.0413057800240791
"06130",2010,20,0,0,0,1,1769,30,0.125862368695635,0.0915334513321192,0.123666806400201,-0.0511217444718061,0.302954429974501
"06130",2010,21,0,0,0,1,1769,30,0.0146419792225345,0.0260208138773297,0.0141378063137456,-0.036134684166976,0.0638482004680167
"06130",2010,22,0,0,0,1,1769,30,-0.000440862503872713,0.00862765503668951,-0.000388494595105148,-0.0174126906448982,0.0167334435065069
"06130",2010,23,0,0,0,1,1769,30,-0.000929736509625939,0.0196012169416015,-0.000830747369837831,-0.0390703575396155,0.0375010269878364
"06130",2010,24,0,0,0,1,1769,30,0.00486684690936403,0.0101534465047287,0.00498575205377134,-0.0158939904726098,0.0246127985215033
"06130",2010,25,0,0,0,1,1769,30,0.00837742828885503,0.0183007636462085,0.00872254022529325,-0.0287933367868738,0.0448231598138072
"06130",2010,26,0,0,0,1,1769,30,-0.0165498164271045,0.0136673522881755,-0.0164034450627139,-0.0429921227962999,0.00942090041582717
"06130",2010,27,0,0,0,1,1769,30,0.0153109397703806,0.00923783345424632,0.0149735377945779,-0.00136188931909918,0.0345483426783733
"06130",2010,28,0,0,0,1,1769,30,0.00237281720351841,0.0107258059824382,0.00259091583601157,-0.0181528545899393,0.0238213270646373
"06130",2010,29,0,0,0,1,1769,30,0.0142934165762207,0.0139283523242511,0.014232710108151,-0.0133401651414816,0.0414126729667611
"06130",2010,30,0,0,0,1,1769,30,0.010953611578552,0.0144403076290116,0.0109085057811889,-0.0177743350021106,0.0396867033828288
"06130",2010,31,0,0,0,1,1769,30,-0.159292449276201,0.0627062992820533,-0.1584498009923,-0.287959899686071,-0.0412576983838742
"06130",2010,32,0,0,0,1,1769,30,0.032754800166827,0.0186782757715518,0.0325780063989696,-0.0039925253675086,0.0707968765782201
"06130",2010,33,0,0,0,1,1769,30,-0.00556791241809231,0.0491486460470024,-0.00635520116995059,-0.102458519652725,0.0903454563212149
"06130",2010,34,0,0,0,1,1769,30,-0.00548892111779501,0.109196760336527,-0.00500001054812863,-0.221534443840548,0.207332766196428
"06130",2010,35,0,0,0,1,1769,30,-0.0509073408614347,0.043253924846506,-0.0505398388921092,-0.134098002081808,0.0346219437920902
"06130",2010,36,0,0,0,1,1769,30,0.0254686164027993,0.040138251079369,0.0260519119290599,-0.0531129034260744,0.100134881435693
"06130",2010,37,0,0,0,1,1769,30,-0.146911143015592,0.0353408487414738,-0.146182723750459,-0.215221731846406,-0.0785638174253523
"06140",2010,5,0,0,0,0,1120,23,-0.0290311244962408,0.0577628554582332,-0.0290531120159383,-0.142235926554293,0.0853008983367104
"06140",2010,9,0,0,0,0,1120,23,-0.0209482953840809,0.0275558679997781,-0.0211174870779417,-0.0728335787443738,0.0345260426423107
"06140",2010,10,0,0,0,0,1120,23,-0.0279717046513205,0.0513916499705237,-0.0276022324756734,-0.129027155055755,0.0725138491008461
"06140",2010,11,0,0,0,0,1120,23,0.0177165337970259,0.0229620322604914,0.0178929556649972,-0.0265216400505878,0.0610474300942286
"06140",2010,12,0,0,0,0,1120,23,-0.0133743522105581,0.0317632913535229,-0.0139974384501123,-0.0747256946558795,0.0488340716969538
"06140",2010,13,0,0,0,0,1120,23,0.0454201917496815,0.0402183651665891,0.0446420869830055,-0.0322955727358094,0.121540784323596
"06140",2010,14,0,0,0,0,1120,23,0.0130364790403358,0.048211703415918,0.0112898170435223,-0.0803190706186348,0.105173771881358
"06140",2010,15,0,0,0,0,1120,23,0.0416453966244651,0.0649105261414801,0.0409572821326075,-0.088536949399388,0.166616297736839
"06140",2010,16,0,0,0,0,1120,23,0.187975542455506,0.0710833486160986,0.18802613235624,0.0517475771451915,0.331967399872884
"06140",2010,17,0,0,0,0,1120,23,-0.0178049522002096,0.066542378211554,-0.019083549508225,-0.14580384968479,0.112028574779031
"06140",2010,18,0,0,0,0,1120,23,-0.191567680435915,0.164178649980145,-0.189878688221485,-0.519996065339918,0.127758168713437
"06140",2010,19,0,0,0,0,1120,23,-0.0387291373337595,0.0485849301171828,-0.0380022542468956,-0.135239027381086,0.0569954080102722
"06140",2010,21,0,0,0,0,1120,23,-0.0968935117663368,0.195406303926907,-0.095477466063616,-0.477423190081551,0.283471638159961
"06140",2010,22,0,0,0,0,1120,23,0.0146054898558382,0.0265461984355613,0.0138535958781275,-0.037643395995647,0.0658791521542216
"06140",2010,23,0,0,0,0,1120,23,0.0368168452038292,0.0323550644957814,0.036694211011939,-0.0282429271796031,0.100154022295406
"06140",2010,24,0,0,0,0,1120,23,-0.00173748589111067,0.027976924728698,-0.00184970483694323,-0.055690501221798,0.0523876987198505
"06140",2010,25,0,0,0,0,1120,23,0.271401134448951,0.208010884707914,0.274196164897597,-0.128380974364307,0.667955446893619
"06140",2010,26,0,0,0,0,1120,23,-0.212837155508896,0.182769093611919,-0.21331406863348,-0.570905015391535,0.139137155981505
"06140",2010,27,0,0,0,0,1120,23,-0.00225509675283948,0.112163058724173,-0.00211028104469255,-0.21810574215859,0.223477382872846
"06140",2010,28,0,0,0,0,1120,23,-0.0331248085799199,0.0197560297840145,-0.0328499642630435,-0.0733364890256086,0.00393968614784158
"06140",2010,29,0,0,0,0,1120,23,0.0215575664956878,0.0393091233096443,0.0219886695193532,-0.0554203044850421,0.0987500493720822
"06140",2010,30,0,0,0,0,1120,23,-0.00734397405490948,0.0245300552581379,-0.00685237866435908,-0.0573821965689461,0.0410397897210023
"06140",2010,32,0,0,0,0,1120,23,0.0110200069430676,0.0265139442657988,0.0113058184393599,-0.0422288373862671,0.0619580964873315
"06160",2010,5,0,0,0,1,470,17,-0.037771383419291,0.321916654505783,-0.0280036462984481,-0.671588823673324,0.587942017904564
"06160",2010,9,0,0,0,1,470,17,0.0164158141115062,0.0571878466393629,0.0158673190171327,-0.0937835935866863,0.128492732331423
"06160",2010,10,0,0,0,1,470,17,-0.0285267840654855,0.236375808427422,-0.0304421470004173,-0.486105733053891,0.429455884308326
"06160",2010,11,0,0,0,1,470,17,0.0266213726408807,0.0552781332857455,0.0271841569551818,-0.0820728739541323,0.131136108238355
"06160",2010,12,0,0,0,1,470,17,-0.248184457817863,0.105496372598026,-0.250068122977035,-0.450751284120843,-0.040953903938617
"06160",2010,13,0,0,0,1,470,17,-0.00879667166452286,0.16853631933426,-0.00691567656543078,-0.340618766471976,0.320407143332608
"06160",2010,14,0,0,0,1,470,17,0.0417874496224384,0.246816635309808,0.0435474194688469,-0.435964530728911,0.532555993076519
"06160",2010,16,0,0,0,1,470,17,0.720710811780302,0.636110828017417,0.717874773427474,-0.525536007701871,1.99561744036221
"06160",2010,17,0,0,0,1,470,17,0.00181898867721397,0.186728872784125,0.00429123244614799,-0.353222057543341,0.363611062799753
"06160",2010,18,0,0,0,1,470,17,0.656670360616899,0.363297687179796,0.656944594616899,-0.031327053516445,1.36814122569979
"06160",2010,19,0,0,0,1,470,17,0.225986802838002,0.155628250546845,0.224304059445504,-0.0779436166944645,0.546925908766441
"06160",2010,22,0,0,0,1,470,17,0.0412965896313102,0.091208237674608,0.0413347268444036,-0.137619440933175,0.218017672203405
"06160",2010,23,0,0,0,1,470,17,0.118717283371673,0.0907836825013672,0.1218121728079,-0.0752371412375598,0.290188815295692
"06160",2010,24,0,0,0,1,470,17,-0.218922491858522,0.136076486901377,-0.222525190547674,-0.484388654331622,0.0388116631178263
"06160",2010,28,0,0,0,1,470,17,-0.173275733841872,0.166445422179953,-0.166653909828227,-0.513323312886423,0.14384346940932
"06160",2010,29,0,0,0,1,470,17,-0.087667339164591,0.465314671991455,-0.0826521944369825,-1.02793435816278,0.805583450201865
"06160",2010,30,0,0,0,1,470,17,-0.0138539598083572,0.094398879660214,-0.0127426244490014,-0.204609802501658,0.17198069643406
"06170",2010,5,0,0,0,0,1407,30,0.0116765284067504,0.112623700323283,0.00960524502334096,-0.201269758544216,0.230230724246833
"06170",2010,9,0,0,0,0,1407,30,0.0163840414880646,0.0324487897582998,0.0168995796290265,-0.0471391278731093,0.0797936237846004
"06170",2010,10,0,0,0,0,1407,30,-0.0472908409989147,0.0921184671419988,-0.047347352468171,-0.22880359153398,0.129148102343216
"06170",2010,11,0,0,0,0,1407,30,-0.0199158670962992,0.0540352742962882,-0.0210003546528737,-0.126042830866485,0.0868318297196485
"06170",2010,12,0,0,0,0,1407,30,0.0820232675921881,0.0780301183071623,0.0810449777200524,-0.0745974351524145,0.230413367276287
"06170",2010,13,0,0,0,0,1407,30,0.0820478598234729,0.088980330737841,0.0830772129701684,-0.0945800646095283,0.25015801090641
"06170",2010,14,0,0,0,0,1407,30,-0.189355607541574,0.201932389955656,-0.188292858771854,-0.589518291026265,0.195753517242997
"06170",2010,15,0,0,0,0,1407,30,-0.171882221057952,0.0758187350328069,-0.170296856736473,-0.3226981693059,-0.0295674535502271
"06170",2010,16,0,0,0,0,1407,30,-0.139625523134317,0.151833584838182,-0.140146821487568,-0.438275078868308,0.144453318919278
"06170",2010,17,0,0,0,0,1407,30,-0.101975895262397,0.108357957351512,-0.102932838378773,-0.315174430380574,0.101846576281336
"06170",2010,18,0,0,0,0,1407,30,0.0462125416051375,0.0673389509236996,0.0462191342009628,-0.0825477227649938,0.176183624624031
"06170",2010,19,0,0,0,0,1407,30,0.130182693949596,0.057200347185189,0.130411152836634,0.0212631253971539,0.244984691202264
"06170",2010,20,0,0,0,0,1407,30,-0.136274862206105,0.284453400988416,-0.13811819217114,-0.694339456645803,0.413384380167685
"06170",2010,21,0,0,0,0,1407,30,-0.0607035559916035,0.107840117139422,-0.0619957739260419,-0.271933606643249,0.149858747573072
"06170",2010,22,0,0,0,0,1407,30,0.00355765667521518,0.0270131086700775,0.00304372834376699,-0.0474204306355531,0.0558385493019988
"06170",2010,23,0,0,0,0,1407,30,-0.0373635611697062,0.0605055680173094,-0.0379451607795671,-0.159098103788109,0.0798041899329193
"06170",2010,24,0,0,0,0,1407,30,-0.0618128895429352,0.0284276849858561,-0.0628450406628268,-0.11546846934897,-0.00546176004714681
"06170",2010,25,0,0,0,0,1407,30,0.0686894619037562,0.0799628825686817,0.0684849281280884,-0.0881066854177361,0.227473443345541
"06170",2010,26,0,0,0,0,1407,30,-0.0336377744190559,0.0564766938217054,-0.0325232366367991,-0.144942368713472,0.07581769668113
"06170",2010,27,0,0,0,0,1407,30,0.0429931255119945,0.0264536298508644,0.0427889753044795,-0.0071281248689467,0.096932971884897
"06170",2010,28,0,0,0,0,1407,30,0.0864883941562867,0.0306530272620941,0.0853578196336692,0.026964751102069,0.148734911143555
"06170",2010,29,0,0,0,0,1407,30,-0.0418158684878325,0.0418667281067307,-0.0418091763553821,-0.122101680011953,0.0398602334942629
"06170",2010,30,0,0,0,0,1407,30,0.0113940931107931,0.0567274271745637,0.0113194694437844,-0.101061698842506,0.123062281633987
"06170",2010,31,0,0,0,0,1407,30,-0.120742400007382,0.0728781005161097,-0.120701914811892,-0.264001273200561,0.0227352091655644
"06170",2010,32,0,0,0,0,1407,30,-0.00788984853694013,0.0371342471934167,-0.00780867746540436,-0.0806989814834159,0.0643903200668561
"06170",2010,33,0,0,0,0,1407,30,-0.00175253484222255,0.0674237397329444,-0.00297887372347388,-0.136660383165494,0.132088790030289
"06170",2010,34,0,0,0,0,1407,30,-0.114106822286494,0.158964340052678,-0.109686478461464,-0.428111822443736,0.192232746562993
"06170",2010,35,0,0,0,0,1407,30,0.182840101895322,0.145440265449069,0.18017529447798,-0.0937679033369059,0.481126274331402
"06170",2010,36,0,0,0,0,1407,30,0.0149396793102207,0.123748421482068,0.0163864325726535,-0.2463257132264,0.253431886684237
"06170",2010,37,0,0,0,0,1407,30,0.0752752579347812,0.133059843534478,0.0733142828794509,-0.183382268932139,0.340097674819723
"07240",2010,11,0,0,0,0,245,7,-0.081681473684907,0.0253696132230847,-0.0813763564079555,-0.132742091210723,-0.0337936628736611
"07240",2010,12,0,0,0,0,245,7,0.0176120970885883,0.0430452717334794,0.0160730549450225,-0.065264244067653,0.103244838428789
"07240",2010,13,0,0,0,0,245,7,-0.628378539589701,0.376793619180955,-0.624348332238334,-1.41033773454864,0.0972618021048681
"07240",2010,17,0,0,0,0,245,7,0.288936773137354,0.662949220967371,0.247964265650435,-0.883437552018651,1.70947524271421
"07240",2010,19,0,0,0,0,245,7,0.218693691985015,0.312520112341187,0.213119994909179,-0.385667121204797,0.850026883662277
"07240",2010,22,0,0,0,0,245,7,0.0234794842764667,0.0659954159718491,0.0217623361665479,-0.101698050052689,0.149843564702351
"07240",2010,23,0,0,0,0,245,7,0.00555863186147256,0.0442163006815939,0.00524332650898461,-0.0836886502043778,0.0932576126029336
"07250",2010,5,0,0,0,0,228,17,0.0171688305577937,0.102065716287991,0.0153619443369677,-0.177420041816884,0.216531164267424
"07250",2010,9,0,0,0,0,228,17,-0.00197629814597728,0.0478311082819404,-0.000667717028652829,-0.0960732548117346,0.0842647099426009
"07250",2010,10,0,0,0,0,228,17,0.139180083479467,0.174629800796933,0.133637088485632,-0.183969791598614,0.495457453141159
"07250",2010,11,0,0,0,0,228,17,-0.0435193436594637,0.0331058781697387,-0.0436950608200507,-0.108177092143342,0.0206803289045705
"07250",2010,12,0,0,0,0,228,17,0.345323241742916,0.174928231181301,0.343211234792814,0.0167297161433908,0.705028472099366
"07250",2010,13,0,0,0,0,228,17,-0.210197917154829,0.37293577510044,-0.20965811276116,-0.927529498713435,0.525878324676061
"07250",2010,14,0,0,0,0,228,17,0.283823894648225,0.504311294638962,0.304981706498138,-0.733602917343876,1.27344110363031
"07250",2010,16,0,0,0,0,228,17,0.187032757558648,0.294116207062611,0.191827936188099,-0.386643019174465,0.753257285314187
"07250",2010,17,0,0,0,0,228,17,0.871503056608134,1.43915983086037,0.911985664951586,-1.98145540169953,3.76035157611978
"07250",2010,18,0,0,0,0,228,17,-0.022514471043162,0.301322301417149,-0.0194400615828419,-0.630701759850891,0.554957659994562
"07250",2010,19,0,0,0,0,228,17,0.130590229682972,0.200606718066648,0.133730569166588,-0.28134480380377,0.51776032033557
"07250",2010,22,0,0,0,0,228,17,-0.156777450389263,0.174778020559305,-0.157396014946385,-0.504330203517253,0.190566080893515
"07250",2010,23,0,0,0,0,228,17,-0.0216408210662007,0.139484708365081,-0.0204204854531768,-0.297693348271856,0.248404990271586
"07250",2010,30,0,0,0,0,228,17,0.0527120793715184,0.077123504001658,0.0536950413647421,-0.098723431119657,0.204596048236694
"07250",2010,32,0,0,0,0,228,17,0.120692185688787,0.0682965509455826,0.12207516440571,-0.0152568650140008,0.250037974368866
"07250",2010,33,0,0,0,0,228,17,-0.0767001635105598,0.141804062544242,-0.0762406976937193,-0.350743688231815,0.212104111140077
"07250",2010,37,0,0,0,0,228,17,1.15833624463707,0.505406343071539,1.15387160386599,0.181416886258065,2.16794219732696
"07660",2010,11,0,0,0,0,1323,20,0.00494819142713219,0.028017101103204,0.00545185770705257,-0.0510067728966943,0.0590920439143721
"07660",2010,12,0,0,0,0,1323,20,0.0225117713041879,0.0257192913715016,0.0219050771556761,-0.0295274205999289,0.0745959906497378
"07660",2010,13,0,0,0,0,1323,20,-0.0291667122427871,0.0260316949382678,-0.0285766202012676,-0.0802465640828649,0.0193863364137076
"07660",2010,14,0,0,0,0,1323,20,-0.0742742592697905,0.0563015094926168,-0.0753634271793655,-0.181294446550611,0.0350959771950511
"07660",2010,17,0,0,0,0,1323,20,0.0118799037468074,0.0708807724962616,0.0137335349736525,-0.12662139446935,0.143606072824286
"07660",2010,18,0,0,0,0,1323,20,0.018815256316819,0.161826335300608,0.0210537990304058,-0.291067366370135,0.33250277135578
"07660",2010,19,0,0,0,0,1323,20,-0.0575080127018355,0.0227700007830062,-0.0567081897167805,-0.104317503931298,-0.0144481903098752
"07660",2010,20,0,0,0,0,1323,20,-0.140935510641935,0.0788970825787425,-0.143001194285914,-0.289820716631346,0.00884570262822468
"07660",2010,21,0,0,0,0,1323,20,0.0329412237242271,0.0235210213978762,0.0327541637602136,-0.0120106384296654,0.0802313025077806
"07660",2010,22,0,0,0,0,1323,20,-0.00281045743968361,0.00937316276152401,-0.00269328028341539,-0.0214006733815105,0.0154195165297502
"07660",2010,23,0,0,0,0,1323,20,0.0498527360680031,0.0202040444926666,0.0494820131476244,0.00917356799231659,0.0898551589037764
"07660",2010,24,0,0,0,0,1323,20,0.00369053509674708,0.00788885454110579,0.00373840160598758,-0.0118959435021148,0.0192197770175716
"07660",2010,25,0,0,0,0,1323,20,0.000416426002830715,0.0164101298793106,0.000556067909110233,-0.0327268038478038,0.0316660634318639
"07660",2010,26,0,0,0,0,1323,20,0.0155615993309056,0.0142158907158223,0.0153666389065578,-0.0114596510012159,0.0439889776668396
"07660",2010,27,0,0,0,0,1323,20,0.00146280525098677,0.00786977080092753,0.00159758456725596,-0.0141126860899852,0.0167488721260242
"07660",2010,28,0,0,0,0,1323,20,0.00336510883018225,0.010476948146817,0.00349406815798621,-0.0165113719324542,0.0234190451603415
"07660",2010,29,0,0,0,0,1323,20,0.0164218871457316,0.0123058414170533,0.0166772667139329,-0.00747932398940192,0.0405145564105329
"07660",2010,30,0,0,0,0,1323,20,-0.00153976323594785,0.0160860655746184,-0.00158048445712937,-0.0334538961127063,0.0311194291354093
"07660",2010,31,0,0,0,0,1323,20,-0.027718174142875,0.0203480615139044,-0.0282290340126602,-0.0663533376328537,0.0138388655156033
"07660",2010,37,0,0,0,0,1323,20,0.0159112818013676,0.0666199369137218,0.0163280847278505,-0.112624464641696,0.144034845004326
