"fips","neonic_mean"
"01001",0.0253626543749734
"01003",0.0175049559068769
"01005",0.00748222712113524
"01007",0.000342381283041163
"01009",0.0070635285154586
"01011",0.00895813690480969
"01013",0.00422987304128922
"01015",0.00741490965406931
"01017",0.000497569842346835
"01019",0.0460662033027813
"01021",0.00400416686241498
"01023",0.00145466233077905
"01025",0.000428667836797972
"01027",0.00023040818826326
"01029",0.000453818516038803
"01031",0.0256002087135037
"01033",0.0538357403734524
"01035",0.00948709156344051
"01037",0.000111217106476005
"01039",0.0126739004552354
"01041",0.0047773377460964
"01043",0.00818016952731952
"01045",0.0185072382269298
"01047",0.0344872973404636
"01049",0.0165876835942309
"01051",0.0393511469838261
"01053",0.0325869314531133
"01055",0.0109262060300236
"01057",0.010586901467023
"01059",0.00687722491872048
"01061",0.0404648514296458
"01063",0.00234063077149428
"01065",0.02179885052229
"01067",0.0286913060758789
"01069",0.0414797091085686
"01071",0.0229999958212261
"01073",0.000196158917954076
"01075",0.00170890931155754
"01077",0.0682297609307315
"01079",0.0747629245903421
"01081",0.00331927334107224
"01083",0.137045927116745
"01085",0.0253242335176789
"01087",0.0309922733562167
"01089",0.0947150445927152
"01091",0.00769398656814914
"01093",0.00391194845099143
"01095",0.00723005959628895
"01097",0.0112717148073438
"01099",0.0267427035651319
"01101",0.0190046474120505
"01103",0.0158574578925996
"01105",0.0153015128443042
"01107",0.00451922900820808
"01109",0.00864347076016648
"01111",0.00100175004198605
"01113",0.00584897947991078
"01115",0.000328420817231153
"01117",0.00636489586359081
"01119",0.00464622518241587
"01121",0.0178895234111499
"01123",0.00189273297467904
"01125",0.0050334731961483
"01127",0.000533750282011193
"01129",0.00133590677643267
"01131",0.00388655784045096
"01133",0.000228330723809462
"04001",0.000591133916884371
"04003",0.0124041836936877
"04005",8.33372680815742e-05
"04007",5.10562980640263e-05
"04009",0.00601379198749101
"04011",0.000351318933951522
"04012",0.00558553173008819
"04013",0.0171601091583124
"04015",0.000335926257348763
"04017",0.000392552619543841
"04019",0.00130291894784763
"04021",0.0366269247757758
"04023",0.000849955290853758
"04025",0.000252101813260107
"04027",0.0774857011519512
"05001",0.0544924705897226
"05003",0.0798286238593043
"05005",0
"05007",0.0006369668050676
"05009",0
"05011",1.23897188879356e-05
"05013",2.55934862279749e-06
"05015",0.000182556045501124
"05017",0.172296828299413
"05019",0.00715613200945685
"05021",0.147480482263819
"05023",0.000469239944845991
"05025",0.000106302684600153
"05027",0
"05029",0.0248079355696394
"05031",0.231267225135192
"05033",0.0151532912176794
"05035",0.185693394236735
"05037",0.0838359927402856
"05039",7.71371490162115e-05
"05041",0.184467914293004
"05043",0.0509123961019377
"05045",0.00702095283935859
"05047",0.00219307500912913
"05049",5.20470246125542e-06
"05051",0
"05053",6.49299501510741e-05
"05055",0.0725181537581278
"05057",0.000997291923818818
"05059",0.00279675064755154
"05061",5.46681499630167e-06
"05063",0.0147418883041561
"05065",2.77096391463435e-06
"05067",0.0628428595057797
"05069",0.107461642620236
"05071",0.00424618812840631
"05073",0.112140234018292
"05075",0.0315228000907058
"05077",0.271330286160373
"05079",0.131316798478868
"05081",0.0253002014858692
"05083",0.00833771093262724
"05085",0.0842025907432108
"05087",2.89256507302923e-06
"05089",1.3473481276385e-06
"05091",0.0547655265903426
"05093",0.36918719603229
"05095",0.101417501134108
"05097",0
"05099",0.000266895130039692
"05101",0
"05103",1.09770417481483e-05
"05105",0.00270605287559409
"05107",0.236834386967001
"05109",0.000156692503596296
"05111",0.136485488471286
"05113",1.87571097889381e-06
"05115",0.00587137203202149
"05117",0.055423812922674
"05119",0.0260329526529435
"05121",0.0167501094512574
"05123",0.144573068047046
"05125",4.44651471430967e-05
"05127",0
"05129",1.20760395789389e-06
"05131",0.00345547642329575
"05133",0.000175073544439647
"05135",2.39541479785388e-05
"05137",0
"05139",0
"05141",3.97564666199718e-05
"05143",0.000335596964885145
"05145",0.0103947761724191
"05147",0.104617475970292
"05149",0.00691691311871136
"06001",0.00715543386969898
"06003",0
"06005",0.000572253662440736
"06007",0.00800366068458681
"06009",0.000622203462434756
"06011",0.0169182753645654
"06013",0.0223212332442775
"06015",0.000740937300956007
"06017",0.000781356036610822
"06019",0.176708202217129
"06021",0.00954274350677767
"06023",6.53785728245833e-06
"06025",0.104229842945132
"06027",0
"06029",0.116692437127543
"06031",0.306912411981258
"06033",0.00431105698644503
"06035",4.95963405872419e-06
"06037",0.00140165751765575
"06039",0.103633185150238
"06041",9.2758371996479e-06
"06043",6.66236947963026e-06
"06045",0.00281344510363076
"06047",0.0672532895866839
"06049",0.000374084865135864
"06051",0.000160665686325797
"06053",0.438780980414567
"06055",0.0444000176529986
"06057",5.71093842445453e-05
"06059",0.00898629208366643
"06061",0.00069861037639655
"06063",0
"06065",0.0236390850056708
"06067",0.0770854412862845
"06069",0.0305125438479476
"06071",0.000234011354169565
"06073",0.00576098426927651
"06075",1.71608166392877e-05
"06077",0.173181271186535
"06079",0.0584396206679168
"06081",0.00882397302465983
"06083",0.157373984499111
"06085",0.0191333827566662
"06087",0.0553797665924441
"06089",0.000100350238034254
"06091",0
"06093",0.000338004123375163
"06095",0.0116854283214585
"06097",0.0314054327479452
"06099",0.0543742390274649
"06101",0.0437327063683095
"06103",0.00175671879822156
"06105",0
"06107",0.107242746680807
"06109",9.41690467249377e-06
"06111",0.126409745818216
"06113",0.0346631079395592
"06115",0.00620751773922365
"08001",0.0235467875942525
"08003",0.0140462968232009
"08005",0.00910507393758092
"08007",2.97879518704366e-06
"08009",0.01717205971871
"08011",0.00283765031990712
"08013",0.00287068957398501
"08014",0.0159736210167302
"08015",8.651770959661e-05
"08017",0.0214886928657775
"08019",0
"08021",0.000168074765002759
"08023",0.00151638249142998
"08025",0.000811099644175945
"08027",0
"08029",0.00183689008654029
"08031",0.00129857256672113
"08033",0.000436469687835914
"08035",0.000288150720332965
"08037",3.91557731731304e-05
"08039",0.00479320847777171
"08041",0.000341902499732384
"08043",9.28693806308657e-05
"08045",3.22017602620651e-05
"08047",0
"08049",1.65552205817306e-05
"08051",8.69169323011536e-06
"08053",0
"08055",2.32566994510584e-05
"08057",2.04369258489014e-05
"08059",5.26282738687199e-05
"08061",0.0150081041125376
"08063",0.0589947589101316
"08065",0
"08067",6.17993169247123e-05
"08069",0.0033826649933725
"08071",5.27525490874574e-05
"08073",0.0100355997809774
"08075",0.0232176727387624
"08077",0.000620746675689967
"08079",0
"08081",0.000161272953872734
"08083",0.000436764631405906
"08085",0.00183262540519422
"08087",0.031108887397206
"08089",0.00451600716645892
"08091",1.48520929615659e-06
"08093",3.6665242607427e-06
"08095",0.125053094531392
"08097",4.80623506442621e-05
"08099",0.0118825948129368
"08101",0.0012985468141791
"08103",3.49628567883312e-05
"08105",0.0111224625087815
"08107",0.000122256082719524
"08109",0.00262750718985964
"08111",0
"08113",1.31290328817335e-05
"08115",0.0498017163591927
"08117",1.32221316779484e-06
"08119",0
"08121",0.0221584827370242
"08123",0.022309239405145
"08125",0.0741164036971423
"09001",0.00167340275221772
"09003",0.0127764481660243
"09005",0.00415575989162394
"09007",0.00332815521304663
"09009",0.00692065084927472
"09011",0.00415087310159408
"09013",0.00981026471193491
"09015",0.00653496153199392
"10001",0.0627965005420699
"10003",0.0381163232157128
"10005",0.141932547281666
"11001",0
"12001",0.00967714714449384
"12003",0.00184315626329603
"12005",0.000221653645472816
"12007",0.000755228881624156
"12009",0.0105601744577111
"12011",0.00105917636656513
"12013",0.0137954137502482
"12015",0.0657061798697667
"12017",0.000701088080156989
"12019",0.000122448315849273
"12021",0.0781896226634795
"12023",0.00413599002490678
"12027",0.258265066931595
"12029",0.00248368986770025
"12031",0.000955091312020681
"12033",0.0178664834490675
"12035",0.0125314248969021
"12037",0
"12039",0.0130160172076784
"12041",0.0150488798102725
"12043",0.040755410796178
"12045",8.55704089629299e-06
"12047",0.0139007780825662
"12049",0.21325060685348
"12051",0.334154126474011
"12053",0.00331427846563987
"12055",0.170051716456082
"12057",0.0889361903482995
"12059",0.0119200978939569
"12061",0.314860955744785
"12063",0.0415073425609637
"12065",0.00817162248611564
"12067",0.00491883910804468
"12069",0.0207947828762606
"12071",0.0499916570808366
"12073",0.000896231196789793
"12075",0.00707190762647938
"12077",5.7760809491097e-06
"12079",0.00795654955422915
"12081",0.337587952083538
"12083",0.00371440200418606
"12085",0.183687329103599
"12086",0.046200642087866
"12087",0
"12089",0.000503481685626879
"12091",0.00374412482876412
"12093",0.0394203310512007
"12095",0.0119353041981809
"12097",0.00916994181824768
"12099",0.0642228909762875
"12101",0.0170205427033041
"12103",0.000188022064848058
"12105",0.0768985312381629
"12107",0.00927727338966295
"12109",0.0471079714932726
"12111",0.304572776374624
"12113",0.0194040754249023
"12115",0.00562620152626163
"12117",0.00549656310198316
"12119",0.00254579624355268
"12121",0.0385360128189907
"12123",0.000530441935324122
"12125",0.00545927186406822
"12127",0.00239553310382895
"12129",0.000273246823428466
"12131",0.00389853924246075
"12133",0.00515086962918859
"13001",0.0445399302913801
"13003",0.050289386997297
"13005",0.0476481672885019
"13007",0.0659463529639844
"13009",0.0153111646092211
"13011",0.00232554593259397
"13013",0.0021124424795759
"13015",0.0350269557108967
"13017",0.0508282368791838
"13019",0.0919657427715829
"13021",0.0042930355757014
"13023",0.051507529258543
"13025",0.003934958395688
"13027",0.119446472406986
"13029",0.00224357534706373
"13031",0.0563918537157896
"13033",0.0312951512094986
"13035",0.000689244577704504
"13037",0.0962987075385417
"13039",4.19887062789718e-05
"13043",0.0418234430656932
"13045",0.000322347281108822
"13047",0.000699421142983122
"13049",0.000582298593372425
"13051",0.000135812054301104
"13053",0.000339555957420719
"13055",0.0236509562936031
"13057",0.000167867471870054
"13059",0.000229436951202461
"13061",0.0437140549980977
"13063",0
"13065",0.000262355831413033
"13067",0.000158720509288301
"13069",0.0750407939765668
"13071",0.178875214527976
"13073",0.000402064700466522
"13075",0.136962052321141
"13077",0.000696934310632385
"13079",0.0373509054363863
"13081",0.173297522982297
"13083",0.000157194662539779
"13085",0.00243797445512973
"13087",0.0805281483540292
"13089",9.01830793924853e-06
"13091",0.0316616041616252
"13093",0.162852157786162
"13095",0.0465047912927063
"13097",0.000643287665298792
"13099",0.078533789604931
"13101",0.0119543802925165
"13103",0.0118173153225525
"13105",0.0100657639513989
"13107",0.0243120515775326
"13109",0.025430891252126
"13111",0.00454269243101652
"13113",7.86407477968392e-05
"13115",0.0278190172995059
"13117",0.000473964594837091
"13119",0.00334059491600286
"13121",0.000409341499963605
"13123",0.00750934733456026
"13125",0.00786247694767172
"13127",0.000134142048021892
"13129",0.0339264857105752
"13131",0.0716571477643242
"13133",0.000672677436215107
"13135",0.000325203223059461
"13137",0.00449945301546578
"13139",0.0067150699481519
"13141",0.000951259976877804
"13143",0.00150804128420723
"13145",0.000650274343349092
"13147",0.0144023548182182
"13149",0.000366824846721616
"13151",0.00052938232177578
"13153",0.0285839287826318
"13155",0.122244862422027
"13157",0.000641773456950958
"13159",0.000434781722076605
"13161",0.0691653056662081
"13163",0.028556648546888
"13165",0.0372056450511212
"13167",0.01024421108283
"13169",0.00175400772519269
"13171",0.00472545240917348
"13173",0.0537610196538037
"13175",0.0230733256923421
"13177",0.0866068872036826
"13179",0.000293963943604988
"13181",5.73518603241753e-05
"13183",0.00260026123885087
"13185",0.0233384798540752
"13187",0.00197020007607808
"13189",0.00204640010606784
"13191",7.58313319930835e-06
"13193",0.0521809029207778
"13195",0.00327380592015543
"13197",0.00875579099078423
"13199",0.000654771658523252
"13201",0.125711892752014
"13205",0.153584175773635
"13207",0.000658697113416132
"13209",0.0245387584847454
"13211",0.00216524108617462
"13213",0.0276014448087765
"13215",2.97388066024293e-05
"13217",0.00130634256775708
"13219",0.0177208669533525
"13221",0.00157573347463547
"13223",2.576329301975e-06
"13225",0.0422833316155576
"13227",0.00216990320445695
"13229",0.0480984530084562
"13231",0.00187613725553715
"13233",0.0254119997921574
"13235",0.0798529364132042
"13237",0.00205156440325964
"13239",0.00563778503827326
"13241",0.00205664024612177
"13243",0.0373003609098332
"13245",0.00169146614697352
"13247",0.0018778117801037
"13249",0.00884833239967407
"13251",0.0389645002394328
"13253",0.146581177458947
"13255",0.0014370563008668
"13257",0.00120793128934504
"13259",0.00894274597096786
"13261",0.0896237373281444
"13263",0.000517908008400849
"13265",1.65333174038751e-05
"13267",0.0383294074592079
"13269",0.0135214145579253
"13271",0.0223782466781233
"13273",0.0964471087266736
"13275",0.0800559385684526
"13277",0.169922588981101
"13279",0.0318145186553069
"13281",0.000613318250201625
"13283",0.0140277082226044
"13285",0.000190414064940691
"13287",0.103977126810661
"13289",0.016000138376772
"13291",0.00319576762270936
"13293",0.0021064657961468
"13295",0.0105291383634572
"13297",0.00273164802234299
"13299",0.00799096413690159
"13301",0.00477877459786914
"13303",0.0102329933280099
"13305",0.0186174403992093
"13307",0.0453429124266363
"13309",0.0198288108070149
"13311",0.00988237196925316
"13313",0.0053474983768786
"13315",0.09251406872813
"13317",0.00125413831498008
"13319",0.00248520420027513
"13321",0.112576013681396
"16001",0.0074203854975001
"16003",0.000163465750092684
"16005",0.016225193109473
"16007",0.002261009705559
"16009",0.00478100952163894
"16011",0.101126939755336
"16013",0.00331630076225059
"16015",2.710575527611e-05
"16017",0.000173899921983681
"16019",0.0408074005555282
"16021",0.00141211447642077
"16023",0.00161945068856226
"16025",0.000630331777793496
"16027",0.0890339881115538
"16029",0.015325251520306
"16031",0.0548412332281937
"16033",0.00783001774273012
"16035",0.00144654223211372
"16037",0.000809129118369661
"16039",0.0103032066130513
"16041",0.0255842069969637
"16043",0.0422704428492373
"16045",0.018699050165285
"16047",0.0585508054304938
"16049",0.00184609498500632
"16051",0.0693972070515939
"16053",0.0993309046313817
"16055",0.00713523655916139
"16057",0.0173420561743879
"16059",0.000136960211927018
"16061",0.0190764796455163
"16063",0.00908420866124801
"16065",0.18700371592204
"16067",0.186937512351651
"16069",0.0119752205278633
"16071",0.0199040158522845
"16073",0.00300890080925459
"16075",0.0319286650848639
"16077",0.0702775594989487
"16079",0
"16081",0.0374775278702661
"16083",0.0256794946892493
"16085",0.000262747352139369
"16087",0.00225649638754414
"17001",0.13087117226398
"17003",0.0637330690653011
"17005",0.158568494740594
"17007",0.17726085915245
"17009",0.110594309264022
"17011",0.205035269116071
"17013",0.064511937180308
"17015",0.192715170470938
"17017",0.17074790398544
"17019",0.244061409966691
"17021",0.231555032013126
"17023",0.171554044338589
"17025",0.158371189225064
"17027",0.208926272276684
"17029",0.200284886699991
"17031",0.00285307147723819
"17033",0.164154382634476
"17035",0.170100402047618
"17037",0.2282968575326
"17039",0.233604245561361
"17041",0.256617862777951
"17043",0.00557049480303757
"17045",0.231177625371166
"17047",0.0924499105814105
"17049",0.171862778585246
"17051",0.135221015512544
"17053",0.257553457572015
"17055",0.0667914137903767
"17057",0.126276888742474
"17059",0.113865567944688
"17061",0.168482609893715
"17063",0.187703111317197
"17065",0.0850911595898566
"17067",0.161020508250538
"17069",0.00961930810092868
"17071",0.175435086480394
"17073",0.203951412062745
"17075",0.251438796731222
"17077",0.081912707420218
"17079",0.177213544710083
"17081",0.0551927989019741
"17083",0.145951898051047
"17085",0.100124663588632
"17087",0.0268785106470106
"17089",0.112557186998053
"17091",0.221061660616108
"17093",0.171128431206133
"17095",0.172412714449314
"17097",0.0155937147443483
"17099",0.194342946197765
"17101",0.175104328641694
"17103",0.219970951426423
"17105",0.252396683657159
"17107",0.26675891898771
"17109",0.186523903058851
"17111",0.113890707278008
"17113",0.25776495005259
"17115",0.247960363355356
"17117",0.17918537651576
"17119",0.134039928517684
"17121",0.117173716732214
"17123",0.228786605469972
"17125",0.19849098489288
"17127",0.0595202044348448
"17129",0.217742580537463
"17131",0.169050844190981
"17133",0.151854051462166
"17135",0.19496233694307
"17137",0.199952427022843
"17139",0.239731234364907
"17141",0.187436476615169
"17143",0.154964107948272
"17145",0.131964027214376
"17147",0.26555190336916
"17149",0.14388592133751
"17151",0.0131681963594065
"17153",0.1152908847627
"17155",0.151362523000293
"17157",0.13129756835433
"17159",0.185696040754604
"17161",0.110203430980631
"17163",0.14612898473168
"17165",0.0642941527307525
"17167",0.218949354513896
"17169",0.11600107281378
"17171",0.179871487703573
"17173",0.202058957633234
"17175",0.274474889194168
"17177",0.196797650104971
"17179",0.21006782859592
"17181",0.043864887143687
"17183",0.211000306584876
"17185",0.116103361015056
"17187",0.22557549980757
"17189",0.208432596451728
"17191",0.0864955236305139
"17193",0.10800521325022
"17195",0.217097090435087
"17197",0.0907942840526278
"17199",0.0439188319005083
"17201",0.117784274404562
"17203",0.243712960318069
"18001",0.22043857445034
"18003",0.141875155230691
"18005",0.164156106734098
"18007",0.323182142784645
"18009",0.204247351565655
"18011",0.232311729244056
"18013",0.00548918941311063
"18015",0.224224005807547
"18017",0.203044917730182
"18019",0.0596291706114531
"18021",0.169129212653688
"18023",0.259279018025691
"18025",0.0062135848706661
"18027",0.163635672252109
"18029",0.0282424209883161
"18031",0.203894978758352
"18033",0.152968214250114
"18035",0.184817370602156
"18037",0.108343945037162
"18039",0.112644661777353
"18041",0.153001621466122
"18043",0.0190308335023265
"18045",0.225932218944087
"18047",0.0956286750063947
"18049",0.213944697154676
"18051",0.186223614336702
"18053",0.189972399793978
"18055",0.0730026968240107
"18057",0.135099235396001
"18059",0.224533537461413
"18061",0.0480337004380832
"18063",0.175744835877297
"18065",0.193972091129698
"18067",0.217573752782451
"18069",0.205356265734529
"18071",0.111850736303337
"18073",0.25319413294133
"18075",0.195721981364747
"18077",0.0698206048085393
"18079",0.111545868937481
"18081",0.163329894690652
"18083",0.242111315380843
"18085",0.165787613587285
"18087",0.127497446633599
"18089",0.123700261605282
"18091",0.184704969942565
"18093",0.0358772843373749
"18095",0.195098586289273
"18097",0.0165768259055265
"18099",0.168388156503426
"18101",0.0386739773853244
"18103",0.174731588340351
"18105",0.0144988803112434
"18107",0.239174630194327
"18109",0.11164003935172
"18111",0.237378075059717
"18113",0.149115623789582
"18115",0.0315345686358448
"18117",0.0455425799139196
"18119",0.0540013344206152
"18121",0.132312987924282
"18123",0.0231561308818213
"18125",0.0782291134448607
"18127",0.145600876607964
"18129",0.187045097462243
"18131",0.228181496001086
"18133",0.136040092491575
"18135",0.216943465431272
"18137",0.116559686968464
"18139",0.236421474715711
"18141",0.133618088186178
"18143",0.0849342929685517
"18145",0.232531092511215
"18147",0.119281015606096
"18149",0.169473451432739
"18151",0.114710424282113
"18153",0.135835709382683
"18155",0.0343651043191635
"18157",0.190228994599905
"18159",0.264535741652306
"18161",0.189444955012126
"18163",0.11887823517418
"18165",0.162993847426275
"18167",0.120395673332499
"18169",0.172970126266667
"18171",0.226576706044118
"18173",0.0864861801152285
"18175",0.0811589362933314
"18177",0.150594301272278
"18179",0.23843106387043
"18181",0.275684018105667
"18183",0.170704216237942
"19001",0.140959297951898
"19003",0.119735806391731
"19005",0.0672319145873821
"19007",0.0778657180795354
"19009",0.190173380479132
"19011",0.172393471012533
"19013",0.155052610584738
"19015",0.193017793603732
"19017",0.16686711517916
"19019",0.182567906792888
"19021",0.260082273354539
"19023",0.201242060213196
"19025",0.219837821555698
"19027",0.216022599446544
"19029",0.163141234284608
"19031",0.166867029194841
"19033",0.207099843857683
"19035",0.232305406126605
"19037",0.165610715984228
"19039",0.085524041930099
"19041",0.238909504271869
"19043",0.100082046701418
"19045",0.167818604805084
"19047",0.202264382883056
"19049",0.168188439493064
"19051",0.0850672698235024
"19053",0.074203925256934
"19055",0.172328135624078
"19057",0.166820637417703
"19059",0.219285971155758
"19061",0.110747645536915
"19063",0.250150451209701
"19065",0.145794243410175
"19067",0.202052348883511
"19069",0.22478221353039
"19071",0.16398535406844
"19073",0.214479306957554
"19075",0.228896140022842
"19077",0.141845641680564
"19079",0.222702754647369
"19081",0.222286981252718
"19083",0.213744866682944
"19085",0.176228582945994
"19087",0.189160399620218
"19089",0.164651502114554
"19091",0.213532138476781
"19093",0.206981603211393
"19095",0.130904614973192
"19097",0.0905553762151378
"19099",0.169721074919225
"19101",0.148552730405157
"19103",0.120975168430599
"19105",0.146021036188887
"19107",0.181747349270836
"19109",0.223535351262225
"19111",0.139249863535342
"19113",0.129847598196641
"19115",0.179060539014003
"19117",0.0715247613330144
"19119",0.253713702787232
"19121",0.142562816526249
"19123",0.207668346447615
"19125",0.161244521322934
"19127",0.188784952965148
"19129",0.162906980151809
"19131",0.213497781556172
"19133",0.177724971468798
"19135",0.0835805589759404
"19137",0.163979908421108
"19139",0.133052788158513
"19141",0.24933943932017
"19143",0.262031866928654
"19145",0.154322174167947
"19147",0.263427104255935
"19149",0.237794769013221
"19151",0.265890234166709
"19153",0.114251405300093
"19155",0.179303339255711
"19157",0.170955212886569
"19159",0.110593131640625
"19161",0.214508702824898
"19163",0.148038431047697
"19165",0.213004614245908
"19167",0.262210546878389
"19169",0.201088420463975
"19171",0.170559206319899
"19173",0.113825470548773
"19175",0.145972817610657
"19177",0.0968910376924291
"19179",0.129724601397319
"19181",0.134084098746198
"19183",0.198293797971585
"19185",0.124049954136589
"19187",0.208858712535348
"19189",0.213064849865831
"19191",0.11578160776198
"19193",0.171522891781255
"19195",0.201360605622625
"19197",0.216963437293613
"20001",0.0432509866183593
"20003",0.0611978898543249
"20005",0.112853562676747
"20007",0.00791843795843242
"20009",0.0309462210818256
"20011",0.0159326199756427
"20013",0.151696770299063
"20015",0.0281458349809271
"20017",0.00855093560601161
"20019",0.00341830305154638
"20021",0.0688222282243644
"20023",0.0210928376003093
"20025",0.00563030277453439
"20027",0.0575193013079684
"20029",0.0444232201211682
"20031",0.0427729707820863
"20033",0.00515097714527586
"20035",0.027989458188615
"20037",0.0530291406954741
"20039",0.0343459229296514
"20041",0.0289200459654453
"20043",0.143406227680444
"20045",0.0441404345125412
"20047",0.0748083528915297
"20049",0.00617269224620304
"20051",0.00931651303983982
"20053",0.0103580307494711
"20055",0.0674577199910149
"20057",0.0470174589051033
"20059",0.0480399476178795
"20061",0.0174483088398749
"20063",0.0451651356158796
"20065",0.0218640693264884
"20067",0.0755091855145268
"20069",0.0773497743011397
"20071",0.0391572234903226
"20073",0.00789252440705268
"20075",0.0230035198458852
"20077",0.0150542038431122
"20079",0.0848246533223932
"20081",0.129067834644758
"20083",0.0243336251732574
"20085",0.0405684796416429
"20087",0.0617073058798715
"20089",0.0419544817168454
"20091",0.0213322914030455
"20093",0.0441217718589145
"20095",0.0176134305121851
"20097",0.0283231635640917
"20099",0.0428619011185453
"20101",0.0172243192073022
"20103",0.037407720526859
"20105",0.0174562609432079
"20107",0.0284036727142562
"20109",0.0352354438138362
"20111",0.0310998106711828
"20113",0.0361295972407918
"20115",0.034053794509411
"20117",0.0934748535279308
"20119",0.0714845983349658
"20121",0.0309952108163485
"20123",0.0440889052757085
"20125",0.034986204221035
"20127",0.02485748354078
"20129",0.0389209402365963
"20131",0.10958045556232
"20133",0.0401913598150916
"20135",0.00919001556582926
"20137",0.0345637809659934
"20139",0.0421173706408506
"20141",0.0254660279916579
"20143",0.0329917547653454
"20145",0.043644204832786
"20147",0.031396019133911
"20149",0.0363300065067164
"20151",0.0630605438768488
"20153",0.023983583063482
"20155",0.0356853592137148
"20157",0.0732267853773245
"20159",0.0400994934263884
"20161",0.0299249007738834
"20163",0.0243264810016398
"20165",0.0163831459574748
"20167",0.0105164838650152
"20169",0.0194029305329932
"20171",0.0525734510885976
"20173",0.0405910140686277
"20175",0.0862532245026821
"20177",0.0411670225837414
"20179",0.0540117913162034
"20181",0.0382132294189789
"20183",0.0421733822257617
"20185",0.0612054182230262
"20187",0.0776115828599216
"20189",0.141860943896866
"20191",0.0444832879589943
"20193",0.0573550765926498
"20195",0.0161883573659214
"20197",0.0186395087851766
"20199",0.0403848152225446
"20201",0.0596014066176514
"20203",0.0475596525641971
"20205",0.0452575800356055
"20207",0.0291878620853588
"20209",0.013779499701792
"21001",0.016618177959907
"21003",0.0186694371083064
"21005",0.00597409755906728
"21007",0.12599901002244
"21009",0.0397898993892309
"21011",0.015069554719558
"21013",0.000230782820914578
"21015",0.00871773232863423
"21017",0.0294021902904193
"21019",0.000895632879093062
"21021",0.0148045480955843
"21023",0.0127339528304525
"21025",0.00050966614407012
"21027",0.0301557724835529
"21029",0.00860643021972411
"21031",0.0262124299122677
"21033",0.0695008093242235
"21035",0.111370116203618
"21037",0.00330665736169491
"21039",0.133836694509477
"21041",0.0144209996107797
"21043",0.00222360409096385
"21045",0.0139389713014655
"21047",0.109873782505962
"21049",0.0171509168975586
"21051",0.00206560008863491
"21053",0.00886975773589832
"21055",0.037973984417251
"21057",0.00345281319152724
"21059",0.140533697742353
"21061",0.00872942237115212
"21063",0.00113285558436293
"21065",0.00366467626169929
"21067",0.0195643574754068
"21069",0.0233045622084283
"21071",0.00031288050089616
"21073",0.0119603488969355
"21075",0.154946596876865
"21077",0.0189744251190312
"21079",0.0143061614046602
"21081",0.005696898249278
"21083",0.121519256816957
"21085",0.0171969691010265
"21087",0.0286336119263794
"21089",0.00351743688606463
"21091",0.0402378087197312
"21093",0.0353033259720515
"21095",0.000562927819746058
"21097",0.0213589809052032
"21099",0.0151179972925352
"21101",0.141978267780726
"21103",0.0257771261431276
"21105",0.174143658599526
"21107",0.0473296789826628
"21109",0.00202958297545005
"21111",0.00358191546995044
"21113",0.0112163279416208
"21115",0.000565008716576383
"21117",0.00401562038481539
"21119",2.74596108876359e-05
"21121",0.00133890677434288
"21123",0.0560932821826521
"21125",0.00316596327444063
"21127",0.000420000803566774
"21129",0.000554592711759721
"21131",1.20402793854966e-05
"21133",1.90434005891045e-05
"21135",0.00723520577596051
"21137",0.0235755661114354
"21139",0.0392675711678754
"21141",0.108855310402257
"21143",0.0308939598989509
"21145",0.0631262729779412
"21147",5.65398292654925e-05
"21149",0.145516784076446
"21151",0.00619159139009772
"21153",0.00122569448722188
"21155",0.0316678720418571
"21157",0.043095592035598
"21159",1.05099491518042e-05
"21161",0.0365998321676356
"21163",0.0376402041512918
